#      MET_(days)     MET_(hours)  Alt_J2_(km)  Alt_mer(km)  Perigee_(km)   Apogee_(km)  Latitude  Longitude  Eccentricity   TrueAnomly  Atm_Drag_(N)        Tn_(K)     F10.7_curr
      0.310763889       7.4583333     226.9036     226.1272      150.0000      600.0000 -37.08751  111.13343   0.033352110  309.9771905    0.0000e+00        0.0000        116.000
      0.311111111       7.4666667     220.6307     220.3199      150.0000      600.0000 -35.77900  112.96530   0.033352110  312.0257525    0.0000e+00        0.0000        116.000
      0.311458333       7.4750000     214.5378     214.6970      150.0000      600.0000 -34.43706  114.73681   0.033352110  314.0778704    0.0000e+00        0.0000        116.000
      0.311805556       7.4833333     208.6347     209.2659      150.0000      600.0000 -33.06404  116.45129   0.033352110  316.1334358    0.0000e+00        0.0000        116.000
      0.312152778       7.4916667     202.9313     204.0340      150.0000      600.0000 -31.66214  118.11206   0.033352110  318.1923351    0.0000e+00        0.0000        116.000
      0.312500000       7.5000000     197.4372     199.0083      150.0000      600.0000 -30.23343  119.72243   0.033352110  320.2544492    0.0000e+00        0.0000        116.000
      0.312847222       7.5083333     192.1615     194.1958      150.0000      600.0000 -28.77989  121.28564   0.033352110  322.3196537    0.0000e+00        0.0000        116.000
      0.313194444       7.5166667     187.1134     189.6029      150.0000      600.0000 -27.30337  122.80489   0.033352110  324.3878192    0.0000e+00        0.0000        116.000
      0.313541667       7.5250000     182.3016     185.2359      150.0000      600.0000 -25.80564  124.28328   0.033352110  326.4588114    0.0000e+00        0.0000        116.000
      0.313888889       7.5333333     177.7345     181.1010      150.0000      600.0000 -24.28836  125.72381   0.033352110  328.5324910    0.0000e+00        0.0000        116.000
      0.314236111       7.5416667     173.4203     177.2037      150.0000      600.0000 -22.75311  127.12941   0.033352110  330.6087145    0.0000e+00        0.0000        116.000
      0.314583333       7.5500000     169.3665     173.5494      150.0000      600.0000 -21.20139  128.50291   0.033352110  332.6873339    0.0000e+00        0.0000        116.000
      0.314930556       7.5583333     165.5804     170.1434      150.0000      600.0000 -19.63465  129.84702   0.033352110  334.7681971    0.0000e+00        0.0000        116.000
      0.315277778       7.5666667     162.0690     166.9902      150.0000      600.0000 -18.05425  131.16438   0.033352110  336.8511481    0.0000e+00        0.0000        116.000
      0.315625000       7.5750000     158.8387     164.0944      150.0000      600.0000 -16.46150  132.45754   0.033352110  338.9360273    0.0000e+00        0.0000        116.000
      0.315972222       7.5833333     155.8953     161.4600      150.0000      600.0000 -14.85768  133.72896   0.033352110  341.0226717    0.0000e+00        0.0000        116.000
      0.316319444       7.5916667     153.2444     159.0907      150.0000      600.0000 -13.24400  134.98102   0.033352110  343.1109151    0.0000e+00        0.0000        116.000
      0.316666667       7.6000000     150.8908     156.9898      150.0000      600.0000 -11.62164  136.21605   0.033352110  345.2005886    0.0000e+00        0.0000        116.000
      0.317013889       7.6083333     148.8389     155.1603      150.0000      600.0000  -9.99175  137.43630   0.033352110  347.2915208    0.0000e+00        0.0000        116.000
      0.317361111       7.6166667     147.0927     153.6048      150.0000      600.0000  -8.35545  138.64395   0.033352110  349.3835378    0.0000e+00        0.0000        116.000
      0.317708333       7.6250000     145.6554     152.3255      150.0000      600.0000  -6.71383  139.84117   0.033352110  351.4764640    0.0000e+00        0.0000        116.000
      0.318055556       7.6333333     144.5297     151.3242      150.0000      600.0000  -5.06797  141.03006   0.033352110  353.5701221    0.0000e+00        0.0000        116.000
      0.318402778       7.6416667     143.7178     150.6023      150.0000      600.0000  -3.41891  142.21269   0.033352110  355.6643334    0.0000e+00        0.0000        116.000
      0.318750000       7.6500000     143.2211     150.1609      150.0000      600.0000  -1.76771  143.39112   0.033352110  357.7589184    0.0000e+00        0.0000        116.000
      0.319097222       7.6583333     143.0407     150.0006      150.0000      600.0000  -0.11541  144.56738   0.033352110  359.8536966    0.0000e+00        0.0000        116.000
      0.319444444       7.6666667     143.1769     150.1217      150.0000      600.0000   1.53696  145.74350   0.033352110    1.9484875    0.0000e+00        0.0000        116.000
      0.319791667       7.6750000     143.6294     150.5238      150.0000      600.0000   3.18838  146.92150   0.033352110    4.0431102    0.0000e+00        0.0000        116.000
      0.320138889       7.6833333     144.3974     151.2065      150.0000      600.0000   4.83779  148.10342   0.033352110    6.1373846    0.0000e+00        0.0000        116.000
      0.320486111       7.6916667     145.4794     152.1689      150.0000      600.0000   6.48417  149.29131   0.033352110    8.2311307    0.0000e+00        0.0000        116.000
      0.320833333       7.7000000     146.8733     153.4094      150.0000      600.0000   8.12644  150.48724   0.033352110   10.3241699    0.0000e+00        0.0000        116.000
      0.321180556       7.7083333     148.5766     154.9265      150.0000      600.0000   9.76355  151.69331   0.033352110   12.4163245    0.0000e+00        0.0000        116.000
      0.321527778       7.7166667     150.5859     156.7179      150.0000      600.0000  11.39440  152.91166   0.033352110   14.5074187    0.0000e+00        0.0000        116.000
      0.321875000       7.7250000     152.8976     158.7810      150.0000      600.0000  13.01788  154.14449   0.033352110   16.5972783    0.0000e+00        0.0000        116.000
      0.322222222       7.7333333     155.5073     161.1130      150.0000      600.0000  14.63284  155.39404   0.033352110   18.6857317    0.0000e+00        0.0000        116.000
      0.322569444       7.7416667     158.4102     163.7106      150.0000      600.0000  16.23811  156.66262   0.033352110   20.7726095    0.0000e+00        0.0000        116.000
      0.322916667       7.7500000     161.6008     166.5702      150.0000      600.0000  17.83248  157.95259   0.033352110   22.8577451    0.0000e+00        0.0000        116.000
      0.323263889       7.7583333     165.0733     169.6876      150.0000      600.0000  19.41468  159.26642   0.033352110   24.9409751    0.0000e+00        0.0000        116.000
      0.323611111       7.7666667     168.8214     173.0586      150.0000      600.0000  20.98342  160.60664   0.033352110   27.0221394    0.0000e+00        0.0000        116.000
      0.323958333       7.7750000     172.8382     176.6785      150.0000      600.0000  22.53732  161.97587   0.033352110   29.1010815    0.0000e+00        0.0000        116.000
      0.324305556       7.7833333     177.1165     180.5422      150.0000      600.0000  24.07496  163.37682   0.033352110   31.1776487    0.0000e+00        0.0000        116.000
      0.324652778       7.7916667     181.6488     184.6443      150.0000      600.0000  25.59484  164.81230   0.033352110   33.2516924    0.0000e+00        0.0000        116.000
      0.325000000       7.8000000     186.4269     188.9792      150.0000      600.0000  27.09540  166.28522   0.033352110   35.3230684    0.0000e+00        0.0000        116.000
      0.325347222       7.8083333     191.4425     193.5409      150.0000      600.0000  28.57499  167.79858   0.033352110   37.3916369    0.0000e+00        0.0000        116.000
      0.325694444       7.8166667     196.6869     198.3231      150.0000      600.0000  30.03185  169.35546   0.033352110   39.4572629    0.0000e+00        0.0000        116.000
      0.326041667       7.8250000     202.1511     203.3194      150.0000      600.0000  31.46414  170.95905   0.033352110   41.5198163    0.0000e+00        0.0000        116.000
      0.326388889       7.8333333     207.8259     208.5229      150.0000      600.0000  32.86991  172.61258   0.033352110   43.5791719    0.0000e+00        0.0000        116.000
      0.326736111       7.8416667     213.7016     213.9266      150.0000      600.0000  34.24709  174.31935   0.033352110   45.6352100    0.0000e+00        0.0000        116.000
      0.327083333       7.8500000     219.7686     219.5232      150.0000      600.0000  35.59351  176.08270   0.033352110   47.6878160    0.0000e+00        0.0000        116.000
      0.327430556       7.8583333     226.0170     225.3053      150.0000      600.0000  36.90683  177.90595   0.033352110   49.7368811    0.0000e+00        0.0000        116.000
      0.327777778       7.8666667     232.4366     231.2650      150.0000      600.0000  38.18462  179.79236   0.033352110   51.7823016    0.0000e+00        0.0000        116.000
      0.328125000       7.8750000     239.0172     237.3945      150.0000      600.0000  39.42429 -178.25486   0.033352110   53.8239801    0.0000e+00        0.0000        116.000
      0.328472222       7.8833333     245.7485     243.6856      150.0000      600.0000  40.62312 -176.23269   0.033352110   55.8618244    0.0000e+00        0.0000        116.000
      0.328819444       7.8916667     252.6200     250.1303      150.0000      600.0000  41.77824 -174.13834   0.033352110   57.8957487    0.0000e+00        0.0000        116.000
      0.329166667       7.9000000     259.6213     256.7199      150.0000      600.0000  42.88667 -171.96935   0.033352110   59.9256726    0.0000e+00        0.0000        116.000
      0.329513889       7.9083333     266.7417     263.4461      150.0000      600.0000  43.94530 -169.72366   0.033352110   61.9515220    0.0000e+00        0.0000        116.000
      0.329861111       7.9166667     273.9709     270.3000      150.0000      600.0000  44.95092 -167.39977   0.033352110   63.9732287    0.0000e+00        0.0000        116.000
      0.330208333       7.9250000     281.2982     277.2729      150.0000      600.0000  45.90024 -164.99685   0.033352110   65.9907303    0.0000e+00        0.0000        116.000
      0.330555556       7.9333333     288.7131     284.3560      150.0000      600.0000  46.78990 -162.51485   0.033352110   68.0039707    0.0000e+00        0.0000        116.000
      0.330902778       7.9416667     296.2052     291.5402      150.0000      600.0000  47.61654 -159.95464   0.033352110   70.0128996    0.0000e+00        0.0000        116.000
      0.331250000       7.9500000     303.7640     298.8166      150.0000      600.0000  48.37684 -157.31817   0.033352110   72.0174726    0.0000e+00        0.0000        116.000
      0.331597222       7.9583333     311.3793     306.1760      150.0000      600.0000  49.06754 -154.60855   0.033352110   74.0176515    0.0000e+00        0.0000        116.000
      0.331944444       7.9666667     319.0409     313.6093      150.0000      600.0000  49.68555 -151.83014   0.033352110   76.0134038    0.0000e+00        0.0000        116.000
